"Response.variable","Num.covars","Covar.cols","AICc"
"Peak_depth_m","4","95","84.85533798516"
"Peak_depth_m","4","97","75.5252510075357"
"Peak_depth_m","4","99","82.9059485207466"
"Peak_depth_m","4","101","75.3365314400756"
"Peak_depth_m","4","102","81.6091282161258"
"Peak_depth_m","4","103","81.9636364181457"
"Peak_depth_m","4","104","71.4853626515494"
"Peak_depth_m","4","107","74.7542781670044"
"Peak_depth_m","4","108","75.1297861540793"
"Peak_depth_m","4","109","83.1275898094534"
"Peak_depth_m","4","110","70.8115624191627"
"Peak_depth_m","4","111","71.0027094545822"
"Peak_depth_m","4","113","64.4289623295042"
"Peak_depth_m","4","114","68.6098569038205"
"Peak_depth_m","4","115","68.5100583735802"
"Peak_depth_m","4","116","85.9373028132849"
"Peak_depth_m","4","118","77.5315963808412"
"Peak_depth_m","4","119","82.4483223479915"
"Peak_depth_m","4","120","82.6337337087694"
"Peak_depth_m","4","121","76.5917465204086"
"Peak_depth_m","4","122","77.0650547129897"
"Peak_depth_m","4","123","82.3028265277363"
"Peak_depth_m","4","124","82.5161310451904"
"Peak_depth_m","4","125","71.0871887774468"
"Peak_depth_m","4","126","77.5113912739302"
"Peak_depth_m","4","128","76.1039725671029"
"Peak_depth_m","4","129","76.5349697687696"
"Peak_depth_m","4","130","82.4547480174517"
"Peak_depth_m","4","131","73.2979659759754"
"Peak_depth_m","4","133","64.9352092273655"
"Peak_depth_m","4","134","74.2108891658441"
"Peak_depth_m","4","135","73.9411630398998"
"Peak_depth_m","4","137","65.0900684094992"
"Peak_depth_m","4","138","70.8976086179523"
"Peak_depth_m","4","139","70.8177443004985"
"Peak_depth_m","4","140","57.9380834546019"
"Peak_depth_m","4","143","62.4881688303167"
"Peak_depth_m","4","144","64.845591009006"
"Peak_depth_m","4","145","73.5291534289312"
"Peak_depth_m","4","147","77.9800669791071"
"Peak_depth_m","4","148","84.0497074797409"
"Peak_depth_m","4","149","84.6773305849284"
"Peak_depth_m","4","150","69.3213734619553"
"Peak_depth_m","4","153","74.9036565436078"
"Peak_depth_m","4","154","77.3806875044844"
"Peak_depth_m","4","155","86.1322085848844"
"Peak_depth_m","4","156","69.1943299858099"
"Peak_depth_m","4","159","74.9199454627251"
"Peak_depth_m","4","160","77.5431608029825"
"Peak_depth_m","4","161","84.5190939049889"
"Peak_depth_m","4","162","70.2347911942542"
"Peak_depth_m","4","163","69.287569479722"
"Peak_depth_m","4","165","74.0798277295153"
"Peak_depth_m","4","166","89.14705395624"
"Peak_depth_m","4","167","72.6546750402681"
"Peak_depth_m","4","168","87.8460079841671"
"Peak_depth_m","4","169","87.3271022816052"
"Peak_depth_m","4","170","79.8609836178278"
"Peak_depth_m","4","171","76.6737074036068"
"Peak_depth_m","4","172","87.7300373780396"
"Peak_depth_m","4","173","84.3743247402937"
"Peak_depth_m","4","174","70.7675132500568"
"Peak_depth_m","4","175","86.8044597974468"
"Peak_depth_m","4","176","86.8329843534015"
"Peak_depth_m","4","177","78.529538170587"
"Peak_depth_m","4","178","75.4592857930111"
"Peak_depth_m","4","179","85.4330510626261"
"Peak_depth_m","4","180","83.1033074743241"
"Peak_depth_m","4","181","72.9534528569632"
"Peak_depth_m","4","182","72.2228615495817"
"Peak_depth_m","4","183","61.5191580315508"
"Peak_depth_m","4","184","62.2802298645481"
"Peak_depth_m","4","185","71.2918830373016"
"Peak_depth_m","4","186","70.6343555716261"
"Peak_depth_m","4","187","87.7685440475731"
"Peak_depth_m","4","188","78.6693158155164"
"Peak_depth_m","4","189","76.3116711929276"
"Peak_depth_m","4","190","85.7762344958191"
"Peak_depth_m","4","191","85.4897720993498"
"Peak_depth_m","4","192","78.5914398210217"
"Peak_depth_m","4","193","76.2963113950419"
"Peak_depth_m","4","194","84.0460577689747"
"Peak_depth_m","4","195","84.7065376629631"
"Peak_depth_m","4","196","71.9140309684132"
"Peak_depth_m","4","197","78.6754092029893"
"Peak_depth_m","4","198","75.6601052705257"
"Peak_depth_m","4","199","76.0688329796888"
"Peak_depth_m","4","200","71.2441162282899"
"Peak_depth_m","4","201","85.5383260789965"
"Peak_depth_m","4","202","71.1960041013753"
"Peak_depth_m","4","203","86.7310503955268"
"Peak_depth_m","4","204","86.7633521984523"
"Peak_depth_m","4","205","81.3140538762193"
"Peak_depth_m","4","206","75.779253317499"
"Peak_depth_m","4","207","85.3413082963194"
"Peak_depth_m","4","208","82.9574408459953"
"Peak_depth_m","4","209","63.5624806782308"
"Peak_depth_m","4","210","72.0130838315854"
"Peak_depth_m","4","211","60.9631192154905"
"Peak_depth_m","4","212","60.7613431053925"
"Peak_depth_m","4","213","70.0531812137625"
"Peak_depth_m","4","214","70.3283833202977"
"Peak_depth_m","4","215","88.4591112069831"
"Peak_depth_m","4","216","78.2377440199192"
"Peak_depth_m","4","217","75.4514001103007"
"Peak_depth_m","4","218","86.0657698503368"
"Peak_depth_m","4","219","85.6434353121687"
"Peak_depth_m","4","220","78.3669837189314"
"Peak_depth_m","4","221","75.2638532766932"
"Peak_depth_m","4","222","85.1092377202743"
"Peak_depth_m","4","223","85.2198029526388"
"Peak_depth_m","4","224","71.8948025991218"
"Peak_depth_m","4","225","78.2519452531295"
"Peak_depth_m","4","226","75.2360915629545"
"Peak_depth_m","4","227","75.7612857567772"
"Peak_depth_m","4","228","71.0595397657704"
"Peak_depth_m","4","229","85.6082903573921"
"Peak_depth_m","4","230","73.0363084730087"
"Peak_depth_m","4","231","72.406622399652"
"Peak_depth_m","4","232","61.6474343158763"
"Peak_depth_m","4","233","63.239383558162"
"Peak_depth_m","4","234","71.8594935768279"
"Peak_depth_m","4","235","71.6128302512682"
"Peak_depth_m","4","236","89.5848118783903"
"Peak_depth_m","4","237","77.0626037723361"
"Peak_depth_m","4","238","76.461838268142"
"Peak_depth_m","4","239","85.7529045712102"
"Peak_depth_m","4","240","85.786176409929"
"Peak_depth_m","4","241","76.6740129016678"
"Peak_depth_m","4","242","76.3652588970825"
"Peak_depth_m","4","243","85.7248463975389"
"Peak_depth_m","4","244","85.8052815547288"
"Peak_depth_m","4","245","71.7734757134779"
"Peak_depth_m","4","246","78.6482287691555"
"Peak_depth_m","4","247","74.8431315345568"
"Peak_depth_m","4","248","76.2734753291833"
"Peak_depth_m","4","249","67.5482705766322"
"Peak_depth_m","4","250","85.662617384423"
"Peak_depth_m","4","251","73.8893043511769"
"Peak_depth_m","4","252","61.3238141237953"
"Peak_depth_m","4","253","63.9714301087546"
"Peak_depth_m","4","254","74.6873425340718"
"Peak_depth_m","4","255","73.1010942522432"
"Peak_depth_m","4","256","61.7212985105599"
"Peak_depth_m","4","257","64.2234728761854"
"Peak_depth_m","4","258","72.4761847410784"
"Peak_depth_m","4","259","72.2349490394994"
"Peak_depth_m","4","260","54.2486409949322"
"Peak_depth_m","4","261","61.2062174876561"
"Peak_depth_m","4","262","60.3946579451946"
"Peak_depth_m","4","263","62.9454005086102"
"Peak_depth_m","4","264","53.354395640735"
"Peak_depth_m","4","265","73.365778839436"
"Peak_depth_m","4","266","78.5521037084876"
"Peak_depth_m","4","267","77.7712518245858"
"Peak_depth_m","4","268","87.7698889781948"
"Peak_depth_m","4","269","88.2906790742794"
"Peak_depth_m","4","270","67.2084547289535"
"Peak_depth_m","4","271","77.0274394811829"
"Peak_depth_m","4","272","75.8424555538588"
"Peak_depth_m","4","273","75.5373965033819"
"Peak_depth_m","4","274","69.8142723476711"
"Peak_depth_m","4","275","89.4238219502452"
"Peak_depth_m","4","276","68.3681985853032"
"Peak_depth_m","4","277","76.9526408535423"
"Peak_depth_m","4","278","75.3920214640546"
"Peak_depth_m","4","279","76.2635041961981"
"Peak_depth_m","4","280","71.4983551430065"
"Peak_depth_m","4","281","88.1819224769925"
"Peak_depth_m","4","282","71.0224952384386"
"Peak_depth_m","4","283","68.4580257560933"
"Peak_depth_m","4","284","75.8496876737792"
"Peak_depth_m","4","285","72.8217753381352"
"Peak_depth_m","4","286","70.8180472425643"
"Peak_depth_m","4","287","87.0531628681861"
"Peak_depth_m","4","288","86.9876748257971"
"Peak_depth_m","4","289","83.6627895692547"
"Peak_depth_m","4","290","75.5983720639337"
"Peak_depth_m","4","291","85.9259351340326"
"Peak_depth_m","4","292","83.7112022907684"
"Peak_depth_m","4","293","72.5425025658796"
"Peak_depth_m","4","294","71.743285401461"
"Peak_depth_m","4","295","61.5178069776566"
"Peak_depth_m","4","296","60.752951463132"
"Peak_depth_m","4","297","69.9198005982193"
"Peak_depth_m","4","298","70.210324792369"
"Peak_depth_m","4","299","87.7902868904264"
"Peak_depth_m","4","300","80.0093265887222"
"Peak_depth_m","4","301","75.4224308151888"
"Peak_depth_m","4","302","86.3052675088189"
"Peak_depth_m","4","303","85.9365287780272"
"Peak_depth_m","4","304","80.2058462877086"
"Peak_depth_m","4","305","75.2667912232793"
"Peak_depth_m","4","306","84.2568905754715"
"Peak_depth_m","4","307","85.0146149552163"
"Peak_depth_m","4","308","74.5807880874594"
"Peak_depth_m","4","309","80.4889627796323"
"Peak_depth_m","4","310","77.1690845373197"
"Peak_depth_m","4","311","75.7544282093659"
"Peak_depth_m","4","312","70.0031108581386"
"Peak_depth_m","4","313","86.1122905865128"
"Peak_depth_m","4","314","70.470281499247"
"Peak_depth_m","4","315","70.8219609885411"
"Peak_depth_m","4","316","59.9363244398033"
"Peak_depth_m","4","317","60.5344001454139"
"Peak_depth_m","4","318","68.139637650943"
"Peak_depth_m","4","319","68.4952386609876"
"Peak_depth_m","4","320","87.0924107731612"
"Peak_depth_m","4","321","79.315849647547"
"Peak_depth_m","4","322","74.6699103111549"
"Peak_depth_m","4","323","83.6467034533403"
"Peak_depth_m","4","324","83.7360013675139"
"Peak_depth_m","4","325","79.9595118452499"
"Peak_depth_m","4","326","73.9224696517341"
"Peak_depth_m","4","327","83.3992987449346"
"Peak_depth_m","4","328","83.7208664621907"
"Peak_depth_m","4","329","73.7383616601023"
"Peak_depth_m","4","330","81.1285984368172"
"Peak_depth_m","4","331","77.2412008904904"
"Peak_depth_m","4","332","74.8530284855346"
"Peak_depth_m","4","333","65.1868553565133"
"Peak_depth_m","4","334","83.5965827474707"
"Peak_depth_m","4","335","71.5654068645489"
"Peak_depth_m","4","336","61.3974683424907"
"Peak_depth_m","4","337","62.2810098461186"
"Peak_depth_m","4","338","71.0445812629072"
"Peak_depth_m","4","339","70.554704271633"
"Peak_depth_m","4","340","66.8127977904083"
"Peak_depth_m","4","341","62.0706030478198"
"Peak_depth_m","4","342","70.7481676673724"
"Peak_depth_m","4","343","70.8361964479002"
"Peak_depth_m","4","344","60.4465603479218"
"Peak_depth_m","4","345","60.0861023349138"
"Peak_depth_m","4","346","59.5622822691514"
"Peak_depth_m","4","347","61.4117988166478"
"Peak_depth_m","4","348","52.5167467630846"
"Peak_depth_m","4","349","71.6340607121995"
"Peak_depth_m","4","350","80.0319772122578"
"Peak_depth_m","4","351","76.2923503743886"
"Peak_depth_m","4","352","84.2015748741427"
"Peak_depth_m","4","353","85.2418383397283"
"Peak_depth_m","4","354","72.9432618529018"
"Peak_depth_m","4","355","77.9530362424024"
"Peak_depth_m","4","356","77.6757377616464"
"Peak_depth_m","4","357","74.7581299210648"
"Peak_depth_m","4","358","73.0031931887706"
"Peak_depth_m","4","359","86.7857416954784"
"Peak_depth_m","4","360","72.7407064126435"
"Peak_depth_m","4","361","78.3026809826584"
"Peak_depth_m","4","362","77.3242319419811"
"Peak_depth_m","4","363","75.0931573651521"
"Peak_depth_m","4","364","70.0222313150572"
"Peak_depth_m","4","365","84.2068488994344"
"Peak_depth_m","4","366","73.1813194617502"
"Peak_depth_m","4","367","68.8933840858934"
"Peak_depth_m","4","368","77.3948820085838"
"Peak_depth_m","4","369","73.3707761661043"
"Peak_depth_m","4","370","70.6278773211938"
"Peak_depth_m","4","371","70.8926822361713"
"Peak_depth_m","4","372","61.3178713126808"
"Peak_depth_m","4","373","60.3828121133318"
"Peak_depth_m","4","374","68.1592471392609"
"Peak_depth_m","4","375","68.179420504538"
"Peak_depth_m","4","376","87.0427065528645"
"Peak_depth_m","4","377","79.5538552372824"
"Peak_depth_m","4","378","74.6778501878042"
"Peak_depth_m","4","379","83.5724127918587"
"Peak_depth_m","4","380","83.6832168470118"
"Peak_depth_m","4","381","80.2546576229557"
"Peak_depth_m","4","382","74.1125114621844"
"Peak_depth_m","4","383","83.4208555126985"
"Peak_depth_m","4","384","83.6698917303499"
"Peak_depth_m","4","385","73.9061197633086"
"Peak_depth_m","4","386","81.2018538086894"
"Peak_depth_m","4","387","76.5953482440964"
"Peak_depth_m","4","388","74.9458460426463"
"Peak_depth_m","4","389","64.7891914865271"
"Peak_depth_m","4","390","83.5316827146277"
"Peak_depth_m","4","391","72.0577681641398"
"Peak_depth_m","4","392","61.1719047657812"
"Peak_depth_m","4","393","60.7524889819417"
"Peak_depth_m","4","394","69.0954818026805"
"Peak_depth_m","4","395","70.2618019175205"
"Peak_depth_m","4","396","61.963404755935"
"Peak_depth_m","4","397","59.9469781059688"
"Peak_depth_m","4","398","69.7907442205166"
"Peak_depth_m","4","399","70.261104984748"
"Peak_depth_m","4","400","59.2719753784677"
"Peak_depth_m","4","401","59.7172254646403"
"Peak_depth_m","4","402","59.6199872300281"
"Peak_depth_m","4","403","60.722572455887"
"Peak_depth_m","4","404","51.7131619368006"
"Peak_depth_m","4","405","69.5294452883088"
"Peak_depth_m","4","406","80.72979645011"
"Peak_depth_m","4","407","75.2193820984863"
"Peak_depth_m","4","408","85.2118467655854"
"Peak_depth_m","4","409","85.6646661507134"
"Peak_depth_m","4","410","72.9808849738791"
"Peak_depth_m","4","411","77.5802426036691"
"Peak_depth_m","4","412","77.238338293169"
"Peak_depth_m","4","413","74.4149514158546"
"Peak_depth_m","4","414","69.992021687876"
"Peak_depth_m","4","415","86.6252658933783"
"Peak_depth_m","4","416","72.9048890552521"
"Peak_depth_m","4","417","77.6527134874456"
"Peak_depth_m","4","418","77.1096480852429"
"Peak_depth_m","4","419","74.7797989052693"
"Peak_depth_m","4","420","71.0736067045123"
"Peak_depth_m","4","421","85.3285336226347"
"Peak_depth_m","4","422","73.2274682230635"
"Peak_depth_m","4","423","70.9705645096689"
"Peak_depth_m","4","424","76.4188191130807"
"Peak_depth_m","4","425","71.5931736606909"
"Peak_depth_m","4","426","72.5641026561213"
"Peak_depth_m","4","427","59.9420921853891"
"Peak_depth_m","4","428","62.5399608896784"
"Peak_depth_m","4","429","70.5415626566237"
"Peak_depth_m","4","430","70.428576186088"
"Peak_depth_m","4","431","66.9117388505508"
"Peak_depth_m","4","432","63.3179267055594"
"Peak_depth_m","4","433","71.2960389171593"
"Peak_depth_m","4","434","71.3394716983804"
"Peak_depth_m","4","435","59.9474757330854"
"Peak_depth_m","4","436","60.5402012249577"
"Peak_depth_m","4","437","59.74366693323"
"Peak_depth_m","4","438","62.4271203390352"
"Peak_depth_m","4","439","49.8067011734866"
"Peak_depth_m","4","440","70.9119668118789"
"Peak_depth_m","4","441","80.1607824552075"
"Peak_depth_m","4","442","76.4046745628399"
"Peak_depth_m","4","443","85.9033142614048"
"Peak_depth_m","4","444","86.2366197478744"
"Peak_depth_m","4","445","72.4439787744742"
"Peak_depth_m","4","446","77.4336583151615"
"Peak_depth_m","4","447","77.1903065250235"
"Peak_depth_m","4","448","75.0717176212784"
"Peak_depth_m","4","449","65.4608393124766"
"Peak_depth_m","4","450","86.1199221672089"
"Peak_depth_m","4","451","72.4706834715879"
"Peak_depth_m","4","452","77.3445983093041"
"Peak_depth_m","4","453","76.3921356402732"
"Peak_depth_m","4","454","75.3934180896389"
"Peak_depth_m","4","455","68.6582872175347"
"Peak_depth_m","4","456","85.7918049046474"
"Peak_depth_m","4","457","72.647097672495"
"Peak_depth_m","4","458","64.436687174389"
"Peak_depth_m","4","459","76.9057995215943"
"Peak_depth_m","4","460","68.2695241465967"
"Peak_depth_m","4","461","61.4991861403517"
"Peak_depth_m","4","462","63.9569936438867"
"Peak_depth_m","4","463","72.8016423678726"
"Peak_depth_m","4","464","72.8184310907874"
"Peak_depth_m","4","465","60.4915310639926"
"Peak_depth_m","4","466","59.9184618486485"
"Peak_depth_m","4","467","59.6302203567155"
"Peak_depth_m","4","468","62.970170022136"
"Peak_depth_m","4","469","53.3474342754072"
"Peak_depth_m","4","470","73.4524097187521"
"Peak_depth_m","4","471","60.7064135372863"
"Peak_depth_m","4","472","65.7594027480204"
"Peak_depth_m","4","473","60.2827425254611"
"Peak_depth_m","4","474","62.9514244841218"
"Peak_depth_m","4","475","51.8605873935482"
"Peak_depth_m","4","476","72.9296009270062"
"Peak_depth_m","4","477","60.0115349913024"
"Peak_depth_m","4","478","37.635674453996"
"Peak_depth_m","4","479","60.5135146456511"
"Peak_depth_m","4","480","53.2848243408741"
"Peak_depth_m","4","481","72.9102013418201"
"Peak_depth_m","4","482","78.1122649411696"
"Peak_depth_m","4","483","77.2353994808111"
"Peak_depth_m","4","484","75.8319885402223"
"Peak_depth_m","4","485","68.4480725000693"
"Peak_depth_m","4","486","87.7701750151032"
"Peak_depth_m","4","487","71.4043163168936"
"Peak_depth_m","4","488","68.6164293321882"
"Peak_depth_m","4","489","76.8715212937883"
"Peak_depth_m","4","490","73.5197779617935"
"Peak_depth_m","4","491","71.5694340724478"
"Peak_depth_m","4","492","70.2398100842725"
"Peak_depth_m","4","493","77.0578681866013"
"Peak_depth_m","4","494","73.5399752380552"
"Peak_depth_m","4","495","70.887926109771"
"Peak_depth_m","5","1","89.14705395624"
"Peak_depth_m","5","2","73.5557064692856"
"Peak_depth_m","5","3","87.8460079841671"
"Peak_depth_m","5","4","87.3271022816052"
"Peak_depth_m","5","6","80.7560885632635"
"Peak_depth_m","5","7","87.7300373780396"
"Peak_depth_m","5","8","84.3743247402937"
"Peak_depth_m","5","9","72.5680086502027"
"Peak_depth_m","5","10","86.8044597974468"
"Peak_depth_m","5","11","86.8329843534015"
"Peak_depth_m","5","13","80.6218894357127"
"Peak_depth_m","5","14","85.4330510626261"
"Peak_depth_m","5","15","83.1033074743241"
"Peak_depth_m","5","16","76.1345503516672"
"Peak_depth_m","5","17","73.3209195045663"
"Peak_depth_m","5","19","66.0706309114224"
"Peak_depth_m","5","20","73.7345396847095"
"Peak_depth_m","5","21","73.5109993101608"
"Peak_depth_m","5","22","87.7685440475731"
"Peak_depth_m","5","24","77.95850670231"
"Peak_depth_m","5","25","85.7762344958191"
"Peak_depth_m","5","26","85.4897720993498"
"Peak_depth_m","5","28","78.2380022785161"
"Peak_depth_m","5","29","84.0460577689747"
"Peak_depth_m","5","30","84.7065376629631"
"Peak_depth_m","5","31","71.9140309684132"
"Peak_depth_m","5","34","77.904238943965"
"Peak_depth_m","5","35","78.2702750660466"
"Peak_depth_m","5","36","85.5383260789965"
"Peak_depth_m","5","37","72.1828748762239"
"Peak_depth_m","5","38","86.7310503955268"
"Peak_depth_m","5","39","86.7633521984523"
"Peak_depth_m","5","40","81.3140538762193"
"Peak_depth_m","5","41","80.628298121344"
"Peak_depth_m","5","42","85.3413082963194"
"Peak_depth_m","5","43","82.9574408459953"
"Peak_depth_m","5","45","73.8473561716684"
"Peak_depth_m","5","47","63.7362160665172"
"Peak_depth_m","5","48","71.330101925224"
"Peak_depth_m","5","49","73.0031608545525"
"Peak_depth_m","5","50","88.4591112069831"
"Peak_depth_m","5","52","77.6473687093618"
"Peak_depth_m","5","53","86.0657698503368"
"Peak_depth_m","5","54","85.6434353121687"
"Peak_depth_m","5","56","77.1500310613876"
"Peak_depth_m","5","57","85.1092377202743"
"Peak_depth_m","5","58","85.2198029526388"
"Peak_depth_m","5","59","71.8948025991218"
"Peak_depth_m","5","62","77.7272738913427"
"Peak_depth_m","5","63","77.8959641695853"
"Peak_depth_m","5","64","85.6082903573921"
"Peak_depth_m","5","65","74.4651029318258"
"Peak_depth_m","5","66","74.5532544276925"
"Peak_depth_m","5","68","67.9269598567351"
"Peak_depth_m","5","69","72.3298544064917"
"Peak_depth_m","5","70","72.229768936124"
"Peak_depth_m","5","71","89.5848118783903"
"Peak_depth_m","5","73","80.3561847589129"
"Peak_depth_m","5","74","85.7529045712102"
"Peak_depth_m","5","75","85.7861764099291"
"Peak_depth_m","5","77","79.2192429210013"
"Peak_depth_m","5","78","85.7248463975389"
"Peak_depth_m","5","79","85.8052815547288"
"Peak_depth_m","5","80","71.7734757134779"
"Peak_depth_m","5","81","78.6482287691555"
"Peak_depth_m","5","83","79.3646973469428"
"Peak_depth_m","5","84","79.5393728706037"
"Peak_depth_m","5","85","85.662617384423"
"Peak_depth_m","5","86","76.7646160420195"
"Peak_depth_m","5","88","68.0211233406361"
"Peak_depth_m","5","89","77.5656485249595"
"Peak_depth_m","5","90","77.5245174317884"
"Peak_depth_m","5","92","67.6959818398343"
"Peak_depth_m","5","93","74.4625433280875"
"Peak_depth_m","5","94","74.3258707213486"
"Peak_depth_m","5","95","54.2486409949322"
"Peak_depth_m","5","98","65.5242222932488"
"Peak_depth_m","5","99","67.8646217007845"
"Peak_depth_m","5","100","77.0283504608729"
"Peak_depth_m","5","102","80.2420592491344"
"Peak_depth_m","5","103","87.7698889781948"
"Peak_depth_m","5","104","88.2906790742794"
"Peak_depth_m","5","105","67.2084547289535"
"Peak_depth_m","5","108","78.0623924818952"
"Peak_depth_m","5","109","79.8352889227888"
"Peak_depth_m","5","110","89.4238219502452"
"Peak_depth_m","5","111","68.3681985853031"
"Peak_depth_m","5","114","78.0507984405513"
"Peak_depth_m","5","115","80.1832953279518"
"Peak_depth_m","5","116","88.1819224769925"
"Peak_depth_m","5","117","71.0224952384386"
"Peak_depth_m","5","118","68.4580257560933"
"Peak_depth_m","5","120","77.0186086870138"
"Peak_depth_m","5","121","71.7855294988405"
"Peak_depth_m","5","122","87.0531628681861"
"Peak_depth_m","5","123","86.9876748257971"
"Peak_depth_m","5","124","83.6627895692546"
"Peak_depth_m","5","125","81.0368573551607"
"Peak_depth_m","5","126","85.9259351340326"
"Peak_depth_m","5","127","83.7112022907684"
"Peak_depth_m","5","128","74.1460204876933"
"Peak_depth_m","5","129","71.743285401461"
"Peak_depth_m","5","131","64.4842552027493"
"Peak_depth_m","5","132","70.6392190644697"
"Peak_depth_m","5","133","71.4829545939075"
"Peak_depth_m","5","134","87.7902868904264"
"Peak_depth_m","5","136","79.2403152186249"
"Peak_depth_m","5","137","86.3052675088189"
"Peak_depth_m","5","138","85.9365287780272"
"Peak_depth_m","5","139","80.2058462877086"
"Peak_depth_m","5","140","79.0469731664432"
"Peak_depth_m","5","141","84.2568905754714"
"Peak_depth_m","5","142","85.0146149552163"
"Peak_depth_m","5","143","75.2007763550213"
"Peak_depth_m","5","146","78.4374762132143"
"Peak_depth_m","5","147","78.8503076643317"
"Peak_depth_m","5","148","86.1122905865128"
"Peak_depth_m","5","149","71.4703220557886"
"Peak_depth_m","5","150","72.3093907706896"
"Peak_depth_m","5","152","65.7653071667075"
"Peak_depth_m","5","153","70.0182807079097"
"Peak_depth_m","5","154","69.9315094241061"
"Peak_depth_m","5","155","87.0924107731612"
"Peak_depth_m","5","157","78.7035402270992"
"Peak_depth_m","5","158","83.6467034533403"
"Peak_depth_m","5","159","83.7360013675139"
"Peak_depth_m","5","160","79.9595118452499"
"Peak_depth_m","5","161","77.6697968404644"
"Peak_depth_m","5","162","83.3992987449346"
"Peak_depth_m","5","163","83.7208664621907"
"Peak_depth_m","5","164","74.7192160690218"
"Peak_depth_m","5","165","81.1285984368172"
"Peak_depth_m","5","167","77.8537902232701"
"Peak_depth_m","5","168","77.9012348269578"
"Peak_depth_m","5","169","83.5965827474707"
"Peak_depth_m","5","170","72.1173216165099"
"Peak_depth_m","5","172","66.4611329283574"
"Peak_depth_m","5","173","73.6918616409833"
"Peak_depth_m","5","174","73.825220146452"
"Peak_depth_m","5","175","66.8127977904083"
"Peak_depth_m","5","176","66.5140768785229"
"Peak_depth_m","5","177","70.8349526629997"
"Peak_depth_m","5","178","70.8361964479002"
"Peak_depth_m","5","179","61.6483295682932"
"Peak_depth_m","5","182","64.2691308653359"
"Peak_depth_m","5","183","66.3415960296172"
"Peak_depth_m","5","184","73.765616683209"
"Peak_depth_m","5","185","80.0319772122578"
"Peak_depth_m","5","186","79.3571523610965"
"Peak_depth_m","5","187","84.2015748741427"
"Peak_depth_m","5","188","85.2418383397283"
"Peak_depth_m","5","189","72.9432618529018"
"Peak_depth_m","5","192","76.6641018854144"
"Peak_depth_m","5","193","78.8593806699437"
"Peak_depth_m","5","194","86.7857416954784"
"Peak_depth_m","5","195","72.7407064126435"
"Peak_depth_m","5","198","76.6253440270891"
"Peak_depth_m","5","199","79.1251826465418"
"Peak_depth_m","5","200","84.2068488994344"
"Peak_depth_m","5","201","73.9182571063585"
"Peak_depth_m","5","202","72.914359573717"
"Peak_depth_m","5","204","75.8570700398237"
"Peak_depth_m","5","205","71.543814106172"
"Peak_depth_m","5","206","72.0463307754231"
"Peak_depth_m","5","208","64.371708205613"
"Peak_depth_m","5","209","69.1652782278758"
"Peak_depth_m","5","210","69.4455344040461"
"Peak_depth_m","5","211","87.0427065528645"
"Peak_depth_m","5","213","78.8540299683419"
"Peak_depth_m","5","214","83.5724127918587"
"Peak_depth_m","5","215","83.6832168470118"
"Peak_depth_m","5","216","80.2546576229557"
"Peak_depth_m","5","217","78.1193115703569"
"Peak_depth_m","5","218","83.4208555126985"
"Peak_depth_m","5","219","83.6698917303499"
"Peak_depth_m","5","220","74.7975647639301"
"Peak_depth_m","5","221","81.2018538086894"
"Peak_depth_m","5","223","77.8601177713901"
"Peak_depth_m","5","224","78.074565287178"
"Peak_depth_m","5","225","83.5316827146277"
"Peak_depth_m","5","226","73.6744390016764"
"Peak_depth_m","5","228","64.4826556361322"
"Peak_depth_m","5","229","71.6432092165195"
"Peak_depth_m","5","230","73.5361890299472"
"Peak_depth_m","5","232","64.0076127320487"
"Peak_depth_m","5","233","71.0853998818605"
"Peak_depth_m","5","234","71.3660969456362"
"Peak_depth_m","5","235","60.8745074367103"
"Peak_depth_m","5","238","63.5194757217965"
"Peak_depth_m","5","239","64.0298871618385"
"Peak_depth_m","5","240","71.8979353871442"
"Peak_depth_m","5","242","78.9715963169079"
"Peak_depth_m","5","243","85.2118467655854"
"Peak_depth_m","5","244","85.6646661507134"
"Peak_depth_m","5","245","72.9808849738791"
"Peak_depth_m","5","248","76.4941961448805"
"Peak_depth_m","5","249","78.6068211439745"
"Peak_depth_m","5","250","86.6252658933783"
"Peak_depth_m","5","251","72.9048890552521"
"Peak_depth_m","5","254","76.5276662602769"
"Peak_depth_m","5","255","78.7588627543476"
"Peak_depth_m","5","256","85.3285336226347"
"Peak_depth_m","5","257","73.9146079288214"
"Peak_depth_m","5","258","72.9382144025384"
"Peak_depth_m","5","260","75.7071220290538"
"Peak_depth_m","5","261","74.2938465357268"
"Peak_depth_m","5","263","67.5292859447202"
"Peak_depth_m","5","264","71.4793077638315"
"Peak_depth_m","5","265","71.4416819543667"
"Peak_depth_m","5","266","66.9117388505508"
"Peak_depth_m","5","267","67.7528406511937"
"Peak_depth_m","5","268","72.226033775183"
"Peak_depth_m","5","269","71.9113219481413"
"Peak_depth_m","5","270","60.7418343609888"
"Peak_depth_m","5","273","65.7984368233571"
"Peak_depth_m","5","274","67.4187376196784"
"Peak_depth_m","5","275","72.1784096250256"
"Peak_depth_m","5","276","80.1607824552075"
"Peak_depth_m","5","277","80.6235876451141"
"Peak_depth_m","5","278","85.9033142614048"
"Peak_depth_m","5","279","86.2366197478744"
"Peak_depth_m","5","280","72.4439787744742"
"Peak_depth_m","5","283","77.9337916975202"
"Peak_depth_m","5","284","79.692127589481"
"Peak_depth_m","5","285","86.1199221672089"
"Peak_depth_m","5","286","72.4804340013395"
