"Response.var","Rank","AICc","Del.AICc","Sigma.2","Log.likelihood","Covar","Covar.coefs","Covar.coef.SE"
"Peak_width_m","16",143.36,1.58,0.64,-63.9,"SRPmax_ugL",-0.14,0.16
"Peak_width_m","16",143.36,1.58,0.64,-63.9,"DINmax_depth_m",-0.25,0.2
"Peak_width_m","16",143.36,1.58,0.64,-63.9,"DOCmax_mgL",0.04,0.17
"Peak_width_m","16",143.36,1.58,0.64,-63.9,"Temp_C",0.22,0.19
"Peak_width_m","16",143.36,1.58,0.64,-63.9,"perc_light_thermocline",-0.13,0.17
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"EM",-0.21,0.18
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"Cmax_DIN_ugL",-0.22,0.16
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"SRPmax_ugL",-0.02,0.18
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"DINmax_depth_m",-0.25,0.2
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"DOCmax_mgL",0.04,0.17
"Peak_width_m","17",143.4,1.62,0.64,-63.92,"perc_light_thermocline",-0.19,0.17
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"EM",-0.21,0.15
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"Cmax_DIN_ugL",-0.17,0.16
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"SRPmax_depth_m",0.17,0.16
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"DINmax_depth_m",-0.23,0.2
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"DOCmax_depth_m",0.05,0.17
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"Temp_C",0.23,0.18
"Peak_width_m","18",143.43,1.65,0.61,-62.7,"perc_light_thermocline",-0.1,0.18
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"EM",-0.23,0.17
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"Cmax_DIN_ugL",-0.22,0.16
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"SRPmax_ugL",-0.01,0.17
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"DINmax_depth_m",-0.24,0.2
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"DOCmax_depth_m",-0.01,0.17
"Peak_width_m","19",143.44,1.66,0.64,-63.94,"perc_light_thermocline",-0.2,0.17
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"Cmax_DIN_ugL",-0.17,0.16
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"SRPmax_ugL",-0.14,0.16
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"DINmax_depth_m",-0.23,0.2
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"DOCmax_depth_m",0.12,0.16
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"Temp_C",0.3,0.18
"Peak_width_m","20",143.45,1.67,0.64,-63.95,"Kd",-0.02,0.15
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"EM",-0.22,0.16
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"Cmax_DIN_ugL",-0.16,0.16
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"SRPmax_depth_m",0.18,0.16
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"DINmax_depth_m",-0.16,0.2
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"DOCmax_depth_m",0.04,0.16
"Peak_width_m","21",143.48,1.7,0.64,-63.96,"Kd",0.07,0.15
"Peak_width_m","22",143.49,1.72,0.57,-65.17,"ar1",0.41,0.16
"Peak_width_m","22",143.49,1.72,0.57,-65.17,"SRPmax_ugL",-0.15,0.18
"Peak_width_m","22",143.49,1.72,0.57,-65.17,"DINmax_depth_m",-0.31,0.17
"Peak_width_m","22",143.49,1.72,0.57,-65.17,"DOCmax_mgL",0.12,0.15
"Peak_width_m","22",143.49,1.72,0.57,-65.17,"Kd",-0.08,0.15
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"EM",-0.23,0.16
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"Cmax_DIN_ugL",-0.18,0.16
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"SRPmax_depth_m",0.16,0.16
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"DINmax_depth_m",-0.23,0.2
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"DOCmax_mgL",-0.03,0.18
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"Temp_C",0.23,0.18
"Peak_width_m","23",143.5,1.72,0.61,-62.74,"perc_light_thermocline",-0.13,0.17
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"EM",-0.2,0.15
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"Cmax_DIN_ugL",-0.15,0.16
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"SRPmax_depth_m",0.19,0.16
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"DINmax_depth_m",-0.21,0.19
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"DOCmax_depth_m",0.08,0.16
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"Temp_C",0.26,0.17
"Peak_width_m","24",143.69,1.91,0.61,-62.83,"Kd",0.04,0.15
"shannon","1",95.94,0,0.27,-38.71,"ma1",-0.88,0.15
"shannon","1",95.94,0,0.27,-38.71,"drift",-0.04,0.01
"shannon","1",95.94,0,0.27,-38.71,"EM",-0.64,0.13
"shannon","1",95.94,0,0.27,-38.71,"SRPmax_ugL",0.06,0.14
"shannon","1",95.94,0,0.27,-38.71,"DOCmax_depth_m",-0.47,0.12
"shannon","1",95.94,0,0.27,-38.71,"DOCmax_mgL",0.31,0.13
"shannon","1",95.94,0,0.27,-38.71,"perc_light_thermocline",0.28,0.11
"shannon","2",96.7,0.76,0.26,-37.74,"ma1",-0.9,0.17
"shannon","2",96.7,0.76,0.26,-37.74,"drift",-0.04,0.01
"shannon","2",96.7,0.76,0.26,-37.74,"EM",-0.65,0.13
"shannon","2",96.7,0.76,0.26,-37.74,"Cmax_DIN_ugL",-0.03,0.12
"shannon","2",96.7,0.76,0.26,-37.74,"SRPmax_ugL",0.06,0.14
"shannon","2",96.7,0.76,0.26,-37.74,"DOCmax_depth_m",-0.46,0.13
"shannon","2",96.7,0.76,0.26,-37.74,"DOCmax_mgL",0.29,0.13
"shannon","2",96.7,0.76,0.26,-37.74,"perc_light_thermocline",0.28,0.12
"shannon","3",96.92,0.99,0.27,-37.86,"ma1",-0.91,0.12
"shannon","3",96.92,0.99,0.27,-37.86,"drift",-0.04,0.01
"shannon","3",96.92,0.99,0.27,-37.86,"EM",-0.75,0.13
"shannon","3",96.92,0.99,0.27,-37.86,"Cmax_DIN_ugL",-0.09,0.12
"shannon","3",96.92,0.99,0.27,-37.86,"SRPmax_depth_m",-0.19,0.11
"shannon","3",96.92,0.99,0.27,-37.86,"DOCmax_depth_m",-0.45,0.12
"shannon","3",96.92,0.99,0.27,-37.86,"schmidt.stability",0.33,0.16
"shannon","3",96.92,0.99,0.27,-37.86,"perc_light_thermocline",0.04,0.12
"shannon","4",97.01,1.07,0.27,-37.9,"ma1",-0.91,0.12
"shannon","4",97.01,1.07,0.27,-37.9,"drift",-0.04,0.01
"shannon","4",97.01,1.07,0.27,-37.9,"EM",-0.75,0.13
"shannon","4",97.01,1.07,0.27,-37.9,"Cmax_DIN_ugL",-0.09,0.12
"shannon","4",97.01,1.07,0.27,-37.9,"SRPmax_depth_m",-0.2,0.11
"shannon","4",97.01,1.07,0.27,-37.9,"DOCmax_depth_m",-0.45,0.12
"shannon","4",97.01,1.07,0.27,-37.9,"schmidt.stability",0.35,0.14
"shannon","4",97.01,1.07,0.27,-37.9,"Kd",-0.01,0.11
"shannon","5",97.34,1.4,0.28,-39.41,"ma1",-0.9,0.1
"shannon","5",97.34,1.4,0.28,-39.41,"drift",-0.04,0.01
"shannon","5",97.34,1.4,0.28,-39.41,"EM",-0.74,0.13
"shannon","5",97.34,1.4,0.28,-39.41,"SRPmax_depth_m",-0.18,0.11
"shannon","5",97.34,1.4,0.28,-39.41,"DOCmax_depth_m",-0.44,0.12
"shannon","5",97.34,1.4,0.28,-39.41,"schmidt.stability",0.34,0.16
"shannon","5",97.34,1.4,0.28,-39.41,"perc_light_thermocline",0.04,0.12
"shannon","6",97.37,1.43,0.28,-39.42,"ma1",-0.89,0.1
"shannon","6",97.37,1.43,0.28,-39.42,"drift",-0.04,0.01
"shannon","6",97.37,1.43,0.28,-39.42,"EM",-0.74,0.13
"shannon","6",97.37,1.43,0.28,-39.42,"SRPmax_depth_m",-0.19,0.11
"shannon","6",97.37,1.43,0.28,-39.42,"DOCmax_depth_m",-0.44,0.12
"shannon","6",97.37,1.43,0.28,-39.42,"schmidt.stability",0.36,0.14
"shannon","6",97.37,1.43,0.28,-39.42,"Kd",-0.03,0.11
"shannon","7",97.66,1.72,0.27,-38.22,"ma1",-0.89,0.18
"shannon","7",97.66,1.72,0.27,-38.22,"drift",-0.04,0.01
"shannon","7",97.66,1.72,0.27,-38.22,"EM",-0.64,0.13
"shannon","7",97.66,1.72,0.27,-38.22,"SRPmax_ugL",0.05,0.15
"shannon","7",97.66,1.72,0.27,-38.22,"DINmax_depth_m",0.01,0.14
"shannon","7",97.66,1.72,0.27,-38.22,"DOCmax_depth_m",-0.47,0.13
"shannon","7",97.66,1.72,0.27,-38.22,"DOCmax_mgL",0.32,0.13
"shannon","7",97.66,1.72,0.27,-38.22,"perc_light_thermocline",0.28,0.12
"shannon","8",97.67,1.73,0.26,-38.23,"ma1",-0.86,0.12
"shannon","8",97.67,1.73,0.26,-38.23,"drift",-0.04,0.01
"shannon","8",97.67,1.73,0.26,-38.23,"EM",-0.68,0.13
"shannon","8",97.67,1.73,0.26,-38.23,"SRPmax_ugL",0.06,0.12
"shannon","8",97.67,1.73,0.26,-38.23,"DOCmax_depth_m",-0.45,0.12
"shannon","8",97.67,1.73,0.26,-38.23,"DOCmax_mgL",0.26,0.13
"shannon","8",97.67,1.73,0.26,-38.23,"schmidt.stability",0.16,0.16
"shannon","8",97.67,1.73,0.26,-38.23,"perc_light_thermocline",0.21,0.13
"shannon","9",97.73,1.8,0.26,-38.26,"ma1",-0.9,0.12
"shannon","9",97.73,1.8,0.26,-38.26,"drift",-0.04,0.01
"shannon","9",97.73,1.8,0.26,-38.26,"EM",-0.73,0.13
"shannon","9",97.73,1.8,0.26,-38.26,"SRPmax_depth_m",-0.15,0.11
"shannon","9",97.73,1.8,0.26,-38.26,"DOCmax_depth_m",-0.46,0.12
"shannon","9",97.73,1.8,0.26,-38.26,"DOCmax_mgL",0.18,0.12
"shannon","9",97.73,1.8,0.26,-38.26,"schmidt.stability",0.32,0.14
"shannon","9",97.73,1.8,0.26,-38.26,"Kd",-0.07,0.11
"richness","1",95.57,0,0.23,-39.84,"ar1",0.71,0.11
"richness","1",95.57,0,0.23,-39.84,"EM",-0.35,0.13
"richness","1",95.57,0,0.23,-39.84,"SRPmax_depth_m",0.11,0.11
"richness","1",95.57,0,0.23,-39.84,"DINmax_depth_m",0.14,0.12
"richness","1",95.57,0,0.23,-39.84,"DOCmax_mgL",0.15,0.1
"richness","1",95.57,0,0.23,-39.84,"Kd",0.15,0.11
"richness","2",96.25,0.68,0.24,-40.18,"ar1",0.67,0.13
"richness","2",96.25,0.68,0.24,-40.18,"EM",-0.37,0.14
"richness","2",96.25,0.68,0.24,-40.18,"SRPmax_ugL",0.06,0.14
"richness","2",96.25,0.68,0.24,-40.18,"DINmax_depth_m",0.13,0.13
"richness","2",96.25,0.68,0.24,-40.18,"DOCmax_mgL",0.14,0.11
"richness","2",96.25,0.68,0.24,-40.18,"Kd",0.15,0.12
"richness","3",96.74,1.17,0.23,-39.13,"ar1",0.71,0.11
"richness","3",96.74,1.17,0.23,-39.13,"EM",-0.35,0.13
"richness","3",96.74,1.17,0.23,-39.13,"Cmax_DIN_ugL",0,0.1
"richness","3",96.74,1.17,0.23,-39.13,"SRPmax_depth_m",0.11,0.12
"richness","3",96.74,1.17,0.23,-39.13,"DINmax_depth_m",0.14,0.13
"richness","3",96.74,1.17,0.23,-39.13,"DOCmax_mgL",0.15,0.1
"richness","3",96.74,1.17,0.23,-39.13,"Kd",0.15,0.12
"richness","4",97.07,1.49,0.24,-40.58,"ar1",0.68,0.13
"richness","4",97.07,1.49,0.24,-40.58,"EM",-0.42,0.15
"richness","4",97.07,1.49,0.24,-40.58,"SRPmax_ugL",0.12,0.14
"richness","4",97.07,1.49,0.24,-40.58,"DINmax_depth_m",0.13,0.13
"richness","4",97.07,1.49,0.24,-40.58,"DOCmax_depth_m",-0.1,0.12
"richness","4",97.07,1.49,0.24,-40.58,"Kd",0.15,0.12
"richness","5",97.07,1.5,0.23,-40.59,"ar1",0.71,0.11
"richness","5",97.07,1.5,0.23,-40.59,"EM",-0.33,0.13
"richness","5",97.07,1.5,0.23,-40.59,"SRPmax_depth_m",0.09,0.12
"richness","5",97.07,1.5,0.23,-40.59,"DINmax_depth_m",0.13,0.13
"richness","5",97.07,1.5,0.23,-40.59,"DOCmax_mgL",0.13,0.11
"richness","5",97.07,1.5,0.23,-40.59,"perc_light_thermocline",-0.06,0.12
"richness","6",97.2,1.63,0.23,-40.65,"ar1",0.72,0.11
"richness","6",97.2,1.63,0.23,-40.65,"EM",-0.39,0.14
"richness","6",97.2,1.63,0.23,-40.65,"SRPmax_depth_m",0.09,0.11
"richness","6",97.2,1.63,0.23,-40.65,"DINmax_depth_m",0.14,0.13
"richness","6",97.2,1.63,0.23,-40.65,"DOCmax_depth_m",-0.09,0.12
"richness","6",97.2,1.63,0.23,-40.65,"Kd",0.14,0.12
"richness","7",97.33,1.76,0.26,-41.96,"ar1",0.65,0.14
"richness","7",97.33,1.76,0.26,-41.96,"EM",-0.43,0.13
"richness","7",97.33,1.76,0.26,-41.96,"SRPmax_depth_m",0.09,0.12
"richness","7",97.33,1.76,0.26,-41.96,"DOCmax_mgL",0.15,0.12
"richness","7",97.33,1.76,0.26,-41.96,"Kd",0.1,0.12
"richness","8",97.43,1.86,0.24,-39.47,"ar1",0.68,0.13
"richness","8",97.43,1.86,0.24,-39.47,"EM",-0.37,0.14
"richness","8",97.43,1.86,0.24,-39.47,"Cmax_DIN_ugL",-0.01,0.1
"richness","8",97.43,1.86,0.24,-39.47,"SRPmax_ugL",0.06,0.14
"richness","8",97.43,1.86,0.24,-39.47,"DINmax_depth_m",0.13,0.13
"richness","8",97.43,1.86,0.24,-39.47,"DOCmax_mgL",0.14,0.11
"richness","8",97.43,1.86,0.24,-39.47,"Kd",0.15,0.12
"richness","9",97.45,1.88,0.23,-39.48,"ar1",0.67,0.14
"richness","9",97.45,1.88,0.23,-39.48,"EM",-0.39,0.14
"richness","9",97.45,1.88,0.23,-39.48,"SRPmax_depth_m",0.1,0.12
"richness","9",97.45,1.88,0.23,-39.48,"DINmax_depth_m",0.14,0.12
"richness","9",97.45,1.88,0.23,-39.48,"DOCmax_depth_m",-0.1,0.12
"richness","9",97.45,1.88,0.23,-39.48,"DOCmax_mgL",0.16,0.11
"richness","9",97.45,1.88,0.23,-39.48,"Kd",0.15,0.12
"richness","10",97.46,1.89,0.27,-42.03,"ar1",0.6,0.17
"richness","10",97.46,1.89,0.27,-42.03,"EM",-0.45,0.13
"richness","10",97.46,1.89,0.27,-42.03,"SRPmax_ugL",0.09,0.14
"richness","10",97.46,1.89,0.27,-42.03,"DOCmax_mgL",0.14,0.13
"richness","10",97.46,1.89,0.27,-42.03,"Kd",0.11,0.13
"richness","11",97.49,1.92,0.24,-40.8,"ar1",0.69,0.12
"richness","11",97.49,1.92,0.24,-40.8,"EM",-0.35,0.14
"richness","11",97.49,1.92,0.24,-40.8,"SRPmax_ugL",0.05,0.14
"richness","11",97.49,1.92,0.24,-40.8,"DINmax_depth_m",0.12,0.13
"richness","11",97.49,1.92,0.24,-40.8,"DOCmax_mgL",0.12,0.12
"richness","11",97.49,1.92,0.24,-40.8,"perc_light_thermocline",-0.07,0.12
"richness","12",97.51,1.94,0.26,-42.06,"ar1",0.64,0.14
"richness","12",97.51,1.94,0.26,-42.06,"EM",-0.5,0.14
"richness","12",97.51,1.94,0.26,-42.06,"SRPmax_ugL",0.13,0.14
"richness","12",97.51,1.94,0.26,-42.06,"DOCmax_depth_m",-0.14,0.12
"richness","12",97.51,1.94,0.26,-42.06,"Kd",0.11,0.13
"BV_Bacillaria","1",99.19,0,0.34,-42.9,"HOx",0.31,0.16
"BV_Bacillaria","1",99.19,0,0.34,-42.9,"Cmax_DIN_ugL",0.24,0.13
"BV_Bacillaria","1",99.19,0,0.34,-42.9,"SRPmax_depth_m",-0.42,0.12
"BV_Bacillaria","1",99.19,0,0.34,-42.9,"DOCmax_mgL",0.4,0.13
"BV_Bacillaria","1",99.19,0,0.34,-42.9,"perc_light_thermocline",-0.26,0.14
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"HOx",0.29,0.17
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"Cmax_DIN_ugL",0.22,0.14
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"SRPmax_depth_m",-0.43,0.13
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"DINmax_depth_m",-0.1,0.17
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"DOCmax_mgL",0.41,0.13
"BV_Bacillaria","2",100.01,0.82,0.34,-42.06,"perc_light_thermocline",-0.28,0.15
"BV_Bacillaria","3",100.16,0.97,0.37,-44.59,"Cmax_DIN_ugL",0.24,0.14
"BV_Bacillaria","3",100.16,0.97,0.37,-44.59,"SRPmax_depth_m",-0.4,0.13
"BV_Bacillaria","3",100.16,0.97,0.37,-44.59,"DOCmax_mgL",0.3,0.12
"BV_Bacillaria","3",100.16,0.97,0.37,-44.59,"perc_light_thermocline",-0.37,0.14
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"HOx",0.31,0.16
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"Cmax_DIN_ugL",0.26,0.13
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"SRPmax_depth_m",-0.33,0.12
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"DOCmax_mgL",0.51,0.13
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"schmidt.stability",-0.24,0.14
"BV_Bacillaria","4",100.2,1.01,0.34,-42.15,"Kd",0.17,0.13
"BV_Bacillaria","5",100.44,1.25,0.37,-43.52,"Cmax_DIN_ugL",0.21,0.14
"BV_Bacillaria","5",100.44,1.25,0.37,-43.52,"SRPmax_depth_m",-0.43,0.13
"BV_Bacillaria","5",100.44,1.25,0.37,-43.52,"DINmax_depth_m",-0.14,0.17
"BV_Bacillaria","5",100.44,1.25,0.37,-43.52,"DOCmax_mgL",0.32,0.13
"BV_Bacillaria","5",100.44,1.25,0.37,-43.52,"perc_light_thermocline",-0.39,0.14
"BV_Bacillaria","6",100.58,1.39,0.36,-43.59,"HOx",0.38,0.16
"BV_Bacillaria","6",100.58,1.39,0.36,-43.59,"Cmax_DIN_ugL",0.24,0.13
"BV_Bacillaria","6",100.58,1.39,0.36,-43.59,"SRPmax_depth_m",-0.37,0.12
"BV_Bacillaria","6",100.58,1.39,0.36,-43.59,"DOCmax_mgL",0.45,0.13
"BV_Bacillaria","6",100.58,1.39,0.36,-43.59,"Kd",0.19,0.13
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"HOx",0.3,0.16
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"Cmax_DIN_ugL",0.26,0.13
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"SRPmax_depth_m",-0.38,0.13
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"DOCmax_mgL",0.47,0.15
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"schmidt.stability",-0.15,0.17
"BV_Bacillaria","7",100.89,1.7,0.34,-42.5,"perc_light_thermocline",-0.18,0.17
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"HOx",0.3,0.16
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"Cmax_DIN_ugL",0.25,0.13
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"SRPmax_depth_m",-0.34,0.12
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"DINmax_depth_m",-0.11,0.16
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"DOCmax_mgL",0.53,0.13
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"schmidt.stability",-0.26,0.14
"BV_Bacillaria","8",101.13,1.94,0.34,-41.32,"Kd",0.17,0.13
"BV_Cryptophytes","1",111.79,0,0.13,-49.2,"ma1",1.88,8.35
"BV_Cryptophytes","1",111.79,0,0.13,-49.2,"ma2",0.91,7.72
"BV_Cryptophytes","1",111.79,0,0.13,-49.2,"SRPmax_depth_m",0.25,0.11
"BV_Cryptophytes","1",111.79,0,0.13,-49.2,"DOCmax_depth_m",0.27,0.14
"BV_Cryptophytes","1",111.79,0,0.13,-49.2,"perc_light_thermocline",-0.13,0.12
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"ar1",0.47,0.16
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"ma1",0.93,3.01
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"EM",0.13,0.16
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"Cmax_DIN_ugL",-0.26,0.12
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"SRPmax_depth_m",0.26,0.12
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"DOCmax_depth_m",0.18,0.15
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"schmidt.stability",-0.15,0.18
"BV_Cryptophytes","2",113.01,1.22,0.19,-45.93,"Kd",0.03,0.13
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"ar1",0.66,0.11
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"EM",0.3,0.17
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"Cmax_DIN_ugL",-0.24,0.14
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"SRPmax_depth_m",0.29,0.15
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"DINmax_depth_m",0.2,0.16
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"DOCmax_depth_m",0.26,0.16
"BV_Cryptophytes","3",113.14,1.35,0.37,-47.33,"perc_light_thermocline",-0.18,0.15
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"ma1",1.78,7.18
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"ma2",0.8,5.75
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"SRPmax_depth_m",0.28,0.12
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"DINmax_depth_m",0.19,0.15
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"DOCmax_depth_m",0.3,0.14
"BV_Cryptophytes","4",113.24,1.45,0.15,-48.67,"Kd",0.03,0.16
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"ar1",0.48,0.17
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"ma1",0.9,1.98
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"EM",0.2,0.17
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"Cmax_DIN_ugL",-0.25,0.12
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"SRPmax_depth_m",0.29,0.12
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"DINmax_depth_m",0.14,0.14
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"DOCmax_depth_m",0.21,0.14
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"schmidt.stability",-0.16,0.18
"BV_Cryptophytes","5",113.29,1.5,0.19,-44.68,"Kd",0.11,0.15
"BV_Cryptophytes","6",113.33,1.54,0.4,-49.97,"ar1",0.65,0.1
"BV_Cryptophytes","6",113.33,1.54,0.4,-49.97,"Cmax_DIN_ugL",-0.31,0.14
"BV_Cryptophytes","6",113.33,1.54,0.4,-49.97,"SRPmax_depth_m",0.27,0.15
"BV_Cryptophytes","6",113.33,1.54,0.4,-49.97,"DOCmax_depth_m",0.17,0.15
"BV_Cryptophytes","6",113.33,1.54,0.4,-49.97,"perc_light_thermocline",-0.2,0.14
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"ar1",0.67,0.1
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"Cmax_DIN_ugL",-0.3,0.14
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"SRPmax_depth_m",0.28,0.15
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"DINmax_depth_m",0.16,0.17
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"DOCmax_depth_m",0.17,0.15
"BV_Cryptophytes","7",113.62,1.83,0.39,-48.86,"perc_light_thermocline",-0.23,0.15
"BV_Cryptophytes","8",113.71,1.92,0.4,-50.16,"ar1",0.67,0.1
"BV_Cryptophytes","8",113.71,1.92,0.4,-50.16,"Cmax_DIN_ugL",-0.37,0.13
"BV_Cryptophytes","8",113.71,1.92,0.4,-50.16,"SRPmax_depth_m",0.24,0.15
"BV_Cryptophytes","8",113.71,1.92,0.4,-50.16,"DOCmax_mgL",-0.12,0.13
"BV_Cryptophytes","8",113.71,1.92,0.4,-50.16,"perc_light_thermocline",-0.25,0.15
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"ar1",0.63,0.11
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"EM",0.24,0.17
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"Cmax_DIN_ugL",-0.26,0.15
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"SRPmax_depth_m",0.27,0.15
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"DOCmax_depth_m",0.24,0.16
"BV_Cryptophytes","9",113.74,1.94,0.39,-48.92,"perc_light_thermocline",-0.15,0.15
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"ma1",-0.63,0.11
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"Cmax_DIN_ugL",0.06,0.11
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"SRPmax_depth_m",-0.08,0.11
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"DINmax_depth_m",-0.27,0.13
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"DOCmax_mgL",0.14,0.12
"BV_Cyanobacteria","1",93.21,0,0.24,-38.64,"perc_light_thermocline",-0.24,0.12
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"ma1",-0.63,0.12
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"Cmax_DIN_ugL",0.07,0.11
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"SRPmax_ugL",0.05,0.12
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"DINmax_depth_m",-0.25,0.13
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"DOCmax_mgL",0.15,0.12
"BV_Cyanobacteria","2",93.49,0.27,0.25,-38.78,"perc_light_thermocline",-0.22,0.12
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"ar1",-0.79,0.1
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"Cmax_DIN_ugL",0.02,0.11
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"SRPmax_depth_m",-0.22,0.1
"BV_Cyanobacteria","3",93.54,0.33,0.19,-38.81,"DINmax_depth_m",-0.29,0.14
